cod_pais,cod_serie,means,año,value,countryname,countrycode,seriesname,seriescode
KOR,SE.XPD.TOTL.GD.ZS,4.7175975,2021,4.86627006530762,"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
KOR,SE.XPD.TOTL.GD.ZS,4.7175975,2022,5.81446981430054,"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
KOR,SE.XPD.TOTL.GD.ZS,4.7175975,2023,,"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
KOR,SE.XPD.TOTL.GD.ZS,4.7175975,2024,,"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2006,5.22968859109878,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2007,5.30259334393376,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2008,3.72840193518242,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2009,-2.42374983354138,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2010,6.68617840114332,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2011,4.4260068185209,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2012,2.3429427855651,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2013,2.76886473638966,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2014,1.26970326025739,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2015,.252853446703966,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2016,-.536114860487686,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2017,1.98152090808898,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2018,1.54415671756763,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2019,.597515256905496,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2020,-6.54995286111402,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2021,6.90270247216083,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2022,3.94705326197962,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2023,2.16624377428548,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,NY.GDP.MKTP.KD.ZG,2.1899922,2024,1.97324501012739,Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2006,4.12821006774902,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2007,4.27280521392822,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2008,4.72525000572204,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2009,5.20644497871398,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2010,4.71705985069275,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2011,4.60516500473022,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2012,4.88348007202148,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2013,4.9042649269104,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2014,4.84877490997314,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2015,4.7606348991394,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2016,4.47059336645318,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2017,4.46651506423951,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2018,4.46145347505506,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2019,4.51069021224976,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2020,4.54901954970835,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2021,4.08717467298944,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2022,3.83315992355347,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2023,3.82714889622862,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
LAC,SE.XPD.TOTL.GD.ZS,4.5143247,2024,,Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2006,5.98815018985034,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2007,5.23301132882172,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2008,4.3765405545584,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2009,1.11825830274377,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2010,4.80966519096368,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2011,3.84226414950793,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2012,4.24819927226845,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2013,2.41717330451516,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2014,3.12206429423114,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2015,2.77016552351637,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2016,4.49846676594123,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2017,2.07651843299037,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2018,2.3999522914998,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2019,1.59137160696825,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2020,-3.58499748950123,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2021,5.03631361698847,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2022,6.4465289217368,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2023,2.25920706136691,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,NY.GDP.MKTP.KD.ZG,3.1979568,2024,2.11232485351741,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2006,4.14588499069214,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2007,,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2008,4.22755002975464,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2009,,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2010,3.70918011665344,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2011,,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2012,3.57230008734587,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2013,3.78372228032099,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2014,,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2015,3.71272133351629,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2016,4.23311507701874,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2017,4.03832006454468,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2018,3.75143003463745,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2019,3.86020994186401,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2020,3.98417997360229,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2021,,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2022,4.30123996734619,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2023,,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEA,SE.XPD.TOTL.GD.ZS,3.9433212,2024,,"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2006,4.80501352746852,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2007,2.07786393438754,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2008,.943331863036903,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2009,-6.29525055780502,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2010,4.9713345832195,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2011,3.44404505794418,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2012,3.55321075993527,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2013,.852101559410627,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2014,2.50376350288664,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2015,2.70232342550646,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2016,1.77249323845399,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2017,1.87172853327193,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2018,1.97208209405635,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2019,-.392690505066824,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2020,-8.354034581679951,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2021,6.0484834621255,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2022,3.70975709163623,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2023,3.35354140652768,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,NY.GDP.MKTP.KD.ZG,1.6298171,2024,1.42742769080466,Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2006,4.4931697845459,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2007,4.47921991348267,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2008,4.60609006881714,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2009,4.94933986663818,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2010,4.93695020675659,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2011,4.90405988693237,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2012,4.88348007202148,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2013,4.50858020782471,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2014,5.06808996200562,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2015,5.05087995529175,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2016,4.75795984268188,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2017,4.39752006530762,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2018,4.13945007324219,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2019,,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2020,4.49967002868652,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2021,4.23823022842407,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2022,4.0658597946167,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2023,,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
MEX,SE.XPD.TOTL.GD.ZS,4.6236591,2024,,Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2006,3.04090437455287,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2007,2.62073098084872,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2008,.395831033548873,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2009,-3.38026884475778,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2010,2.96705999909368,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2011,1.87802028856423,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2012,1.37675440586294,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2013,1.62046550836888,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2014,2.17833905340592,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2015,2.51027367143098,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2016,1.86249391596978,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2017,2.61694093867455,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2018,2.3646207330156,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2019,1.84575810333803,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2020,-3.88927214744993,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2021,5.9755204126343,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2022,3.09501591343316,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2023,1.82235680918733,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,NY.GDP.MKTP.KD.ZG,1.7214901,2024,1.80676868744595,OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2006,4.90767002105713,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2007,4.7664098739624,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2008,4.90973997116089,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2009,5.38561010360718,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2010,5.36880016326904,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2011,5.13579487800598,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2012,4.89862012863159,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2013,4.99780988693237,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2014,4.93859004974365,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2015,4.93063020706177,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2016,4.8338451385498,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2017,4.86288022994995,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2018,4.8889799118042,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2019,4.94613003730774,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2020,5.29139995574951,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2021,5.12611985206604,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2022,4.99167513847351,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2023,,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
OED,SE.XPD.TOTL.GD.ZS,5.0106297,2024,,OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
